RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1081,1081,2026-08-26 22:31:46.4292504,6000,Info,Microsoft-Windows-Winlogon,Application,796,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""WSearch"",""Binary"":""D9-06-00-00""}}"
1082,1082,2026-08-26 22:31:46.4871185,6000,Info,Microsoft-Windows-Winlogon,Application,796,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
1083,1083,2026-08-26 22:31:47.7498516,260,Info,VMUpgradeHelper,Application,3356,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
1084,1084,2026-08-26 22:31:47.7501314,272,Info,VMUpgradeHelper,Application,3356,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
1085,1085,2026-08-26 22:31:47.7579417,108,Info,VMTools,Application,3356,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
1086,1086,2026-08-26 22:31:47.9971911,1532,Info,Microsoft-Windows-User Profiles Service,Application,1828,1960,disstestbedvm,20,S-1-5-18,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,Classic,0,"{""EventData"":""""}"
1087,1087,2026-08-26 22:32:53.0213050,1531,Info,Microsoft-Windows-User Profiles Service,Application,1516,1620,disstestbedvm,20,S-1-5-18,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,Classic,0,"{""EventData"":""""}"
1088,1088,2026-08-26 22:32:53.7234812,6003,Info,Microsoft-Windows-Winlogon,Application,800,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
1089,1089,2026-08-26 22:32:55.1401136,105,Info,VMTools,Application,3216,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
1090,1090,2026-08-26 22:32:55.8732058,781,Info,Microsoft-Windows-Complus,Application,4060,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""86400""},{""@Name"":""param2"",""#text"":""SuppressDuplicateDuration""},{""@Name"":""param3"",""#text"":""Software\\Microsoft\\COM3\\Eventlog""}]}}"
1091,1091,2026-08-26 22:32:55.2042344,5615,Info,Microsoft-Windows-WMI,Application,3244,3552,disstestbedvm,20,S-1-5-18,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,Classic,0,"{""EventData"":""""}"
1092,1092,2026-08-26 22:32:55.8281325,5617,Info,Microsoft-Windows-WMI,Application,3244,3864,disstestbedvm,20,S-1-5-18,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,Classic,0,"{""EventData"":""""}"
1093,1093,2026-08-26 22:32:56.6030686,258,Info,VMUpgradeHelper,Application,3216,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
1094,1094,2026-08-26 22:32:57.3372786,271,Info,VMUpgradeHelper,Application,3216,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
1095,1095,2026-08-26 22:32:57.7807077,6000,Info,Microsoft-Windows-Winlogon,Application,800,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_10\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
