"RunTime","ExecutableName"
"2026-08-17 18:31:29","AM_DELTA_PATCH_1.457.187.0.EX"
"2026-08-17 18:37:37","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\AUDIODG.EXE"
"2026-08-17 18:34:49","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\BACKGROUNDTASKHOST.EXE"
"2026-08-17 18:30:10","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\BACKGROUNDTASKHOST.EXE"
"2026-08-17 18:31:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSCALCULATOR_11.2606.0.0_X64__8WEKYB3D8BBWE\CALCULATORAPP.EXE"
"2026-08-17 18:32:07","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:20","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:07","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:16","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:22","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:21","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:21","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:13","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:12","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:32:11","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-17 18:30:09","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\CONHOST.EXE"
"2026-08-17 18:34:17","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\DLLHOST.EXE"
"2026-08-17 18:31:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\DLLHOST.EXE"
"2026-08-17 18:32:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\151.0.7922.138\ELEVATION_SERVICE.EXE"
"2026-08-17 18:37:33","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\NOTEPAD++\UPDATER\GUP.EXE"
"2026-08-17 18:34:49","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\AMD64\MOUSOCOREWORKER.EXE"
"2026-08-17 18:30:09","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.18.26070.9-0\MPCMDRUN.EXE"
"2026-08-17 18:30:09","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAMDATA\MICROSOFT\WINDOWS DEFENDER\PLATFORM\4.18.26070.9-0\MPCMDRUN.EXE"
