RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1096,1096,2026-08-22 11:47:10.0520602,16394,Info,Microsoft-Windows-Security-SPP,Application,5608,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""""}}"
1100,1100,2026-08-22 11:49:50.7213854,1001,Info,Windows Error Reporting,Application,8472,8292,disstestbedvm,20,S-1-5-18,Application Crash,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Application.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Bucket""},{""@Name"":""BucketType"",""#text"":""0""},{""@Name"":""EventName"",""#text"":""WindowsWcpOtherFailure3""},{""@Name"":""Response"",""#text"":""Not available""},{""@Name"":""CabId"",""#text"":""0""},{""@Name"":""P1"",""#text"":""10.0.26100.8648:1""},{""@Name"":""P2"",""#text"":""wcp\\componentstore\\scavenge.cpp""},{""@Name"":""P3"",""#text"":""ComponentStore::CRawStoreLayout::RetainFileAsVersion""},{""@Name"":""P4"",""#text"":""1834""},{""@Name"":""P5"",""#text"":""c015001b""},{""@Name"":""P6"",""#text"":""0xf0a2a010""},{""@Name"":""P7""},{""@Name"":""P8""},{""@Name"":""P9""},{""@Name"":""P10""},{""@Name"":""AttachedFiles""},{""@Name"":""StorePath"",""#text"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\Critical_10.0.26100.8648__7bf5cbd24b686f3481cef45735464e06e62ad8b_00000000_4542f17a-f82d-4c2d-8195-a2ef479c9942""},{""@Name"":""AnalysisSymbol""},{""@Name"":""Rechecking"",""#text"":""0""},{""@Name"":""ReportId"",""#text"":""4542f17a-f82d-4c2d-8195-a2ef479c9942""},{""@Name"":""ReportStatus"",""#text"":""4""},{""@Name"":""HashedBucket""},{""@Name"":""CabGuid"",""#text"":""0""}]}}"
1101,1101,2026-08-22 11:49:50.7246869,1001,Info,Windows Error Reporting,Application,10540,4716,disstestbedvm,20,S-1-5-18,Application Crash,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Application.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Bucket""},{""@Name"":""BucketType"",""#text"":""0""},{""@Name"":""EventName"",""#text"":""WindowsWcpOtherFailure3""},{""@Name"":""Response"",""#text"":""Not available""},{""@Name"":""CabId"",""#text"":""0""},{""@Name"":""P1"",""#text"":""10.0.26100.8648:1""},{""@Name"":""P2"",""#text"":""wcp\\componentstore\\scavenge.cpp""},{""@Name"":""P3"",""#text"":""ComponentStore::CRawStoreLayout::RetainFileAsVersion""},{""@Name"":""P4"",""#text"":""1834""},{""@Name"":""P5"",""#text"":""c015001b""},{""@Name"":""P6"",""#text"":""0xf0a2a010""},{""@Name"":""P7""},{""@Name"":""P8""},{""@Name"":""P9""},{""@Name"":""P10""},{""@Name"":""AttachedFiles"",""#text"":"", \\\\?\\C:\\Windows\\Logs\\CBS\\CBS.log, \\\\?\\C:\\Windows\\Logs\\CBS\\CbsPersist_20260822113558.cab, \\\\?\\C:\\WINDOWS\\servicing\\Sessions\\Sessions.xml, \\\\?\\C:\\WINDOWS\\WinSxs\\poqexec.log, \\\\?\\C:\\WINDOWS\\Logs\\Cbs\\FilterList.log""},{""@Name"":""StorePath"",""#text"":""NULL""},{""@Name"":""AnalysisSymbol""},{""@Name"":""Rechecking"",""#text"":""0""},{""@Name"":""ReportId"",""#text"":""4542f17a-f82d-4c2d-8195-a2ef479c9942""},{""@Name"":""ReportStatus"",""#text"":""262148""},{""@Name"":""HashedBucket""},{""@Name"":""CabGuid"",""#text"":""0""}]}}"
1102,1102,2026-08-22 11:49:50.7828488,1001,Info,Windows Error Reporting,Application,5092,7264,disstestbedvm,20,S-1-5-18,Application Crash,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Application.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Bucket""},{""@Name"":""BucketType"",""#text"":""0""},{""@Name"":""EventName"",""#text"":""LiveKernelEvent""},{""@Name"":""Response"",""#text"":""Not available""},{""@Name"":""CabId"",""#text"":""0""},{""@Name"":""P1"",""#text"":""1a8""},{""@Name"":""P2"",""#text"":""a""},{""@Name"":""P3"",""#text"":""0""},{""@Name"":""P4"",""#text"":""0""},{""@Name"":""P5"",""#text"":""0""},{""@Name"":""P6"",""#text"":""10_0_26200""},{""@Name"":""P7"",""#text"":""0_0""},{""@Name"":""P8"",""#text"":""256_1""},{""@Name"":""P9""},{""@Name"":""P10""},{""@Name"":""AttachedFiles"",""#text"":"", \\\\?\\C:\\WINDOWS\\LiveKernelReports\\WATCHDOG\\WATCHDOG-20260714-1100.dmp, \\\\?\\C:\\WINDOWS\\SystemTemp\\WER-134484-0.sysdata.xml, \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.ef2d1131-73d3-4f17-8425-3a907ce3ce63.tmp.WERInternalMetadata.xml, \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.63671d43-3ed9-442c-8d41-9b258c20954d.tmp.csv, \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.995c5383-c12b-489f-81dd-9ec237b27e89.tmp.txt, \\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\Temp\\WER.3fbd675b-2f99-4220-94f6-31b882945912.tmp.xml""},{""@Name"":""StorePath"",""#text"":""\\\\?\\C:\\ProgramData\\Microsoft\\Windows\\WER\\ReportQueue\\Kernel_1a8_9d28cacebfd2e58c9d4bbe18d96b857e6f8d615_00000000_c8eef376-26c2-4fb0-b3fc-1c1383ba5f00""},{""@Name"":""AnalysisSymbol""},{""@Name"":""Rechecking"",""#text"":""0""},{""@Name"":""ReportId"",""#text"":""c8eef376-26c2-4fb0-b3fc-1c1383ba5f00""},{""@Name"":""ReportStatus"",""#text"":""2049""},{""@Name"":""HashedBucket""},{""@Name"":""CabGuid"",""#text"":""0""}]}}"
46,46,2026-08-22 11:45:40.6745433,1003,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,868,984,disstestbedvm,0,S-1-5-18,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFDriverManagerHostCreateStart"":{""LifetimeId"":""91bf4c7c-3573-4828-b4d3-a4e711517ebb"",""HostGuid"":""{193a1820-d9ac-4997-8c55-be817523f6aa}"",""DeviceInstanceId"":""SWD.WPDBUSENUM._??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}""}}}"
47,47,2026-08-22 11:45:40.6895566,2000,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,11764,5532,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostStartupBegin"":{""LifetimeId"":""91bf4c7c-3573-4828-b4d3-a4e711517ebb""}}}"
48,48,2026-08-22 11:45:40.6928031,2001,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,11764,5532,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostStartupEnd"":{""LifetimeId"":""91bf4c7c-3573-4828-b4d3-a4e711517ebb"",""FinalStatus"":""0""}}}"
49,49,2026-08-22 11:45:40.6991838,1004,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,868,984,disstestbedvm,0,S-1-5-18,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFDriverManagerHostCreateEnd"":{""LifetimeId"":""91bf4c7c-3573-4828-b4d3-a4e711517ebb"",""FinalStatus"":""0""}}}"
50,50,2026-08-22 11:45:40.7045789,2003,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,11764,4780,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostDeviceArrivalBegin"":{""LifetimeId"":""91bf4c7c-3573-4828-b4d3-a4e711517ebb"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}""}}}"
51,51,2026-08-22 11:45:40.7048510,2010,Info,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,11764,4780,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostDeviceArrivalEnd"":{""LifetimeId"":""91bf4c7c-3573-4828-b4d3-a4e711517ebb"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""FinalStatus"":""0""}}}"
52,52,2026-08-22 11:45:40.7048683,2004,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,11764,4780,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostAddDeviceBegin"":{""LifetimeId"":""91bf4c7c-3573-4828-b4d3-a4e711517ebb"",""InstanceId"":""SWD\\WPDBUSENUM\\_??_USBSTOR#DISK&amp;VEN_GENERAL&amp;PROD_UDISK&amp;REV_5.00#7&amp;372D5A41&amp;0&amp;_&amp;0#{53F56307-B6BF-11D0-94F2-00A0C91EFB8B}"",""Level"":""0"",""Service"":""WpdFs"",""DriverClsid"":""112de495-ac4c-46f8-b663-6a4266c53313""}}}"
53,53,2026-08-22 11:45:40.7132962,2005,Verbose,Microsoft-Windows-DriverFrameworks-UserMode,Microsoft-Windows-DriverFrameworks-UserMode/Operational,11764,4780,disstestbedvm,0,S-1-5-19,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_1\artefacts\event_logs\Microsoft-Windows-DriverFrameworks-UserMode%4Operational.evtx,Classic,0,"{""UserData"":{""UMDFHostModuleLoad"":{""LifetimeId"":""91bf4c7c-3573-4828-b4d3-a4e711517ebb"",""InstanceId"":""NULL"",""ModulePath"":""C:\\Windows\\System32\\WUDFx.dll"",""CompanyName"":""Microsoft Corporation"",""FileDescription"":""WDF:UMDF Framework Library"",""FileVersion"":""10.0.26100.8521 (WinBuild.160101.0800)""}}}"
