"Algorithm","Hash","Path","SizeBytes"
"SHA256","C68D38095DFB2E9B530815D247EDE642914F29DF5DFAB33C109F9DBDAD4F4147","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\AM_BASE.EXE-3F70DC95.pf","2302"
"SHA256","D0F474BBBAAF93D94B0C47B73916FCFE691859FB31CD03B2149411BDD10F6488","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\AM_BASE_PATCH1.EXE-B2ACC39D.pf","2241"
"SHA256","1E88CDE8EC0126CD24B690371E06CBA959EFCA6021AA2980A5ED29D50B84CACD","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\AM_DELTA.EXE-78CA83B0.pf","3175"
"SHA256","32AF82BCEBE88153759C8B1B5E27929FDA11AC173245F4C514CDCC71FB879F26","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\AM_ENGINE.EXE-F1C956E4.pf","2989"
"SHA256","BA9F3EA88E9CC5C678AB17933F671D2656B9538DDF5026210EB97AA9CC7DB1DA","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\AM_ENGINE_PATCH_1.1.26060.300-49F3FAFB.pf","2525"
"SHA256","2C09878E9008BBE62372DE03E8BBEC1E12894EF2CA85CF2B4ED8B475BA817786","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\APPACTIONS.EXE-D77D7F4C.pf","29797"
"SHA256","29866F6E0E14B4C55A428CF182C2AC56F430FC54E0DF1B034C5EB8BD30FF34BB","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\APPLICATIONFRAMEHOST.EXE-8CE9A1EE.pf","31454"
"SHA256","35A88D2D5B7A663918279AA8FEFF277B265D8E11DF62DF70536E8366B4FCF9A6","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\AUDIODG.EXE-AB22E9A6.pf","8698"
"SHA256","4268FFD7E49AA9823E6D91439EDF6A112921917F90A77EC671BDB6072EBA9EBC","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\AUDITPOL.EXE-2D4A3037.pf","2354"
"SHA256","98D6E3DCA5D273879B55941300C2EDA14CDA86A70A1FF17B4F1546E6E5998E31","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-4589797A.pf","9344"
"SHA256","F7407C7F2BC695E0DF85115AE8BEA41D312AF58E45A81A97EE2D6219567C7E31","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-51333CCD.pf","6622"
"SHA256","19D450AE0CE359832904E72EFF51B10F6AEE05EB63CB27340D59FC02E55DC09B","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-652FD708.pf","9783"
"SHA256","48190EE5589132C7BF02F170EAE84085B21CCB45217E17BF3FB00C58898AD410","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-7807DBFD.pf","9764"
"SHA256","89CF486143E1E1A502584502D47EACC3525C25AB99040D3293F859C2D38331A6","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-94B29EA3.pf","34393"
"SHA256","C5DFFBCE832A2D73A52CF1586574F57F2E0F96309DE310643C050702DEC654BC","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-CAD1DF16.pf","13622"
"SHA256","FB83B4EE74380F5F97B5FCD772311241E872C4C0E1D3849E1B0E05FB2C1E43F4","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-D416BD78.pf","20982"
"SHA256","8799B92DC89528E795992264D3A10B131DD6EEE5F490B9E075C32B778A86FE65","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-E093C3F5.pf","8124"
"SHA256","ACE271DE1E79516F4D174682B4259D11AA9BD38B8A1D5CEC61E4FA2F05B995BE","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTRANSFERHOST.EXE-2B373A4D.pf","15189"
"SHA256","240888B95D68764FD6CEB99105284308623CA8F72045AC62BDB0267D59473292","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTRANSFERHOST.EXE-6A9B5922.pf","10417"
"SHA256","E045D1E9BCD4939535AAA91A24C92521464BDADDAA96DE88B709D89031DF397E","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BACKGROUNDTRANSFERHOST.EXE-E7B7D877.pf","19018"
"SHA256","CCDD272907EA81C4444BFD77D4BCA409DB8BA5E3EA6ACC74E258B9F917DEDC31","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\BDEUISRV.EXE-7BC33651.pf","7306"
"SHA256","D2E10E82E07A990224AA6F96ACC3BCEB2F1782F6474ED4FB2262903DC1F74E4B","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\CMD.EXE-0BD30981.pf","5389"
"SHA256","6CCFA3E787B9D0E37E1C132DE564E8CD7D9AB09A788B22E19CD84DF5376FFCC2","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\COMPATTELRUNNER.EXE-B7A68ECC.pf","52011"
"SHA256","E2C9B92F8F6024D762674C162E9C7EE2A5A62077E4259D6F083A84C34A979BC1","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\CONHOST.EXE-0C6456FB.pf","7176"
"SHA256","3AA88F72E88077F6A40613E51485903F565E93056628FF0ACACFFC1F74D1C3E0","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\CONSENT.EXE-40419367.pf","80751"
"SHA256","9565EE3391BADBAD74ECEEEE0A419A715DD6CC4BD734B50E445599C93408F3BD","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\CSRSS.EXE-F3C368CB.pf","3868"
"SHA256","5E9023B309CD0C279CF8E9B583BAEB000B4D49C1D0AD34F07B4CCC76BFD1D640","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\CTFMON.EXE-795F8130.pf","17857"
"SHA256","81489186F0BB824B80C28B8279C364054653CBB67BF25FED2F73DF3C777ACF3A","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DATAEXCHANGEHOST.EXE-8B66795C.pf","18806"
"SHA256","5994E3B572E50AC911FCA909FDBF494977F1456D49429BA48221F408C73CFCD7","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DEFRAG.EXE-3D9E8D72.pf","5659"
"SHA256","3BE81FD80E0DF0E48B487F5681D61A4BC653D732A93714392F228553171043A2","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DIRECTXDATABASEUPDATER.EXE-7B8AED66.pf","8591"
"SHA256","3153D45F73B296EA08617E19A12D7E48711A1EFD59F1F2BB538741C93D2C275E","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DISMHOST.EXE-89B7E4B6.pf","39912"
"SHA256","703305B577B725E75DD2AF3AD5368506B77739565ABFAB7F5349C633F6716EDE","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DISMHOST.EXE-9ED88D89.pf","6090"
"SHA256","E5004BEF2C203C998E485616B11202803691FD8D51A4CEEBEA18C154D6F268B3","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-074772BA.pf","9362"
"SHA256","4F5A8A00AEE3FAB3678FE548533F2C9FAC9B2BFE1BF628CF1F82B71044C9AEB7","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-16537BE1.pf","12474"
"SHA256","209396F052599F0EDD177F9EE29CFD25DDF83CF2AF335982A004749032BE3645","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-1A12D5C8.pf","6961"
"SHA256","198623DFA01B8FC8F1D46D5763E7DA6F8A03B60FB53264E83087F31F09DC196A","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-1BAE06BB.pf","3874"
"SHA256","0912AEA5B8A234126871332174952826B93433E247206D4626AF864A88555CF1","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-47BE07DC.pf","7630"
"SHA256","0759B0C943F4A409991BFA2D6DCC7A4B75B56EA103C9539BFE6A33D888A526A1","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-6F625E57.pf","5738"
"SHA256","22B9870C6A2D4082463A650C95AEDB27080370E6913D4A3B50AF92266AC929EE","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-742E0212.pf","13503"
"SHA256","AFBAB45E77153B378B1268EE7A9E07CA5632EBDB329C3A2A928D7FA5D32E253F","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-7D5CE0CA.pf","4116"
"SHA256","C76218969C43020E2BCAEB87E94B16599FD1BC545735C3A0666FEEE5172E17BE","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-810B6BBE.pf","9216"
"SHA256","A87C5145C7801ECED07433268FD7AF00569195E730537D9C161C04B30CAC2E52","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-895D23F2.pf","11472"
"SHA256","0C1BDA71529C395383D10CF0EE76C5C0FB54478D4C48AE501D266BB1E1354564","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-A6DA1980.pf","6207"
"SHA256","D6436D6EEBE0C4E4BB27087F3A02D38F0AD10B955FDB04A5E9F3B1156EAA6FBA","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-B6ED8881.pf","9775"
"SHA256","81E922215E6D3E3F1E17D7688CA3517A4ECADEF1890D3B430AE68CE665D1CEF4","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-C7F45418.pf","7303"
"SHA256","9E707EE8CE542AC225E6008A742D8CB050473D257F76F516362C491C6488836B","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-CF58F4A8.pf","7836"
"SHA256","A7FBD50E48A9E0EA54030709FEC7F286DD5119D9F9B9CEE8E8E2B16F7A90305C","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-DEEF2761.pf","7043"
"SHA256","34D10B3FCD1BAA43A22E3D60A6663C153C11D76391A44B7B8B1359688C0AC459","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-ECDCED3C.pf","8236"
"SHA256","0D954C9A7E5FB1613F747FC484B93B115CA46DD4D7E82A72E24F351B02A433DA","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-F6E270D2.pf","9803"
"SHA256","6E4831E3C6D95F15BE759295961F518686C4AE330F4FC7FC94772376595CBDBA","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DLLHOST.EXE-F7FC6593.pf","5094"
"SHA256","2782C6D578200B8A185EF0B280D87DA06005025455F6377FA5DE2058C3B9F545","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DRVINST.EXE-39D9EAC7.pf","19845"
"SHA256","9EB812C81A5D727C7194A5D51673973E59B7975AC1FB06A3A1071A1EB34BE461","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_4\run_3\artefacts\prefetch\DSMUSERTASK.EXE-853A6893.pf","1983"
