"Algorithm","Hash","Path","SizeBytes"
"SHA256","A5C69A3B50A001712C2A3DAF78773A8024C4E305340F31B999E32E9F46B10AEA","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\151.0.7922.138_CHROME_INSTALL-FFDC6407.pf","45984"
"SHA256","77CC0B4B63443E58A0DABD014F33E60DA4062D3B44B98D8C7F2E696C99C012D6","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ACROBAT.EXE-F94F9B29.pf","75681"
"SHA256","F17CF44717F85B1E2AB15CF7A48A2A1B111151C148DAF158721F9FE630E8E3D4","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ACROBAT.EXE-F94F9B2A.pf","50697"
"SHA256","C28C08966F176BAD542010203EC544C38D99EA0E807CD7C52FC36D9FB64FADA1","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ACROBAT.EXE-F94F9B30.pf","34900"
"SHA256","A568174BAED8169333523C6E2878864BE7112339020DF750E1C5091EAE5BA6D1","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ACROCEF.EXE-95BA9A4F.pf","33609"
"SHA256","498EC2AE1613F9675106AAD61818E11B4B00DD7B2B3EB80F070F00B77ABB561A","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ACROCEF.EXE-95BA9A50.pf","23929"
"SHA256","B1DFF36DFCAB9BC79B0D948BAFF567D260B7BEF6244D0D62522B672265F7F2D8","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ACROCEF.EXE-95BA9A51.pf","23888"
"SHA256","D828499D021A189D8497A8A6ED0D66AA03A45F7A5CEDF1808074E912F5C00248","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ADNOTIFICATIONMANAGER.EXE-E7F9E8B8.pf","12655"
"SHA256","5B911286831FC7DFA35277BD723EA6CDF4F8B578DC1E754604D2AED114D9E420","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ADOBEARM.EXE-F9223367.pf","53992"
"SHA256","00FF7579C70066C933D7F826F6DE14F3BAA9916BF624461C8D49BC031F4A99BE","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ADOBEARMHELPER.EXE-C537EF0C.pf","12139"
"SHA256","CCF16004CDB7F56E5740F0BA18F3FBBD6EF7C480FB0484E3CEC8F711461998F9","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ADOBEARMHELPER.EXE-FA58E1EF.pf","5700"
"SHA256","713F49C9673A82A389530955B163CAC29A15CDAD73908DABE13B6D2D90863C71","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ADOBEARM_UCB.EXE-C04E772A.pf","6559"
"SHA256","236F93367EDD3E02C502BB52D6568BA4FB0DE77FC8451B2CE75E4CC0828D01F5","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ADOBECOLLABSYNC.EXE-A30339B6.pf","37131"
"SHA256","C68D38095DFB2E9B530815D247EDE642914F29DF5DFAB33C109F9DBDAD4F4147","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\AM_BASE.EXE-3F70DC95.pf","2302"
"SHA256","D0F474BBBAAF93D94B0C47B73916FCFE691859FB31CD03B2149411BDD10F6488","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\AM_BASE_PATCH1.EXE-B2ACC39D.pf","2241"
"SHA256","426CF5A3C41C6B1382896620D0F926AF6F02E25A5EC238FE52BBD746E9CC7BCF","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\AM_DELTA.EXE-78CA83B0.pf","3386"
"SHA256","32AF82BCEBE88153759C8B1B5E27929FDA11AC173245F4C514CDCC71FB879F26","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\AM_ENGINE.EXE-F1C956E4.pf","2989"
"SHA256","BA9F3EA88E9CC5C678AB17933F671D2656B9538DDF5026210EB97AA9CC7DB1DA","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\AM_ENGINE_PATCH_1.1.26060.300-49F3FAFB.pf","2525"
"SHA256","2C09878E9008BBE62372DE03E8BBEC1E12894EF2CA85CF2B4ED8B475BA817786","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\APPACTIONS.EXE-D77D7F4C.pf","29797"
"SHA256","6DA6C551CC6AE2E448C508C928E506CBCE22664BC12822EBD8A4C4127709D262","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\APPLICATIONFRAMEHOST.EXE-8CE9A1EE.pf","31964"
"SHA256","F65F9B94DDF68DDEEB60E77FEFE06554EF31BA2F37468DD847FFFA50A724275B","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\ARMSVC.EXE-A68AEAE4.pf","4322"
"SHA256","EA46F15AA432E64BEAFD259F397E127F81E1DBC50EE0DEE71B6C6A5AA3301F99","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\AUDIODG.EXE-AB22E9A6.pf","6826"
"SHA256","4268FFD7E49AA9823E6D91439EDF6A112921917F90A77EC671BDB6072EBA9EBC","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\AUDITPOL.EXE-2D4A3037.pf","2354"
"SHA256","98D6E3DCA5D273879B55941300C2EDA14CDA86A70A1FF17B4F1546E6E5998E31","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-4589797A.pf","9344"
"SHA256","F7407C7F2BC695E0DF85115AE8BEA41D312AF58E45A81A97EE2D6219567C7E31","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-51333CCD.pf","6622"
"SHA256","19D450AE0CE359832904E72EFF51B10F6AEE05EB63CB27340D59FC02E55DC09B","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-652FD708.pf","9783"
"SHA256","48190EE5589132C7BF02F170EAE84085B21CCB45217E17BF3FB00C58898AD410","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-7807DBFD.pf","9764"
"SHA256","89CF486143E1E1A502584502D47EACC3525C25AB99040D3293F859C2D38331A6","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-94B29EA3.pf","34393"
"SHA256","F350DBB58122B31BF96C09AC2BACC2C857D63A5F9681D40371B851496DF1F7E8","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-BB08D488.pf","28153"
"SHA256","8E11058A3A2319D81CE52CF81D4CBE974264D2C152F770BEFEFFFD354A1BE3DA","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-CAD1DF16.pf","14675"
"SHA256","FB83B4EE74380F5F97B5FCD772311241E872C4C0E1D3849E1B0E05FB2C1E43F4","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-D416BD78.pf","20982"
"SHA256","8799B92DC89528E795992264D3A10B131DD6EEE5F490B9E075C32B778A86FE65","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTASKHOST.EXE-E093C3F5.pf","8124"
"SHA256","ACE271DE1E79516F4D174682B4259D11AA9BD38B8A1D5CEC61E4FA2F05B995BE","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTRANSFERHOST.EXE-2B373A4D.pf","15189"
"SHA256","240888B95D68764FD6CEB99105284308623CA8F72045AC62BDB0267D59473292","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTRANSFERHOST.EXE-6A9B5922.pf","10417"
"SHA256","EF39C5D027DCA3BDBCDBC28EFD7259F42AAFC151E5662F5F59B8995F2F95763E","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BACKGROUNDTRANSFERHOST.EXE-E7B7D877.pf","18336"
"SHA256","866B766A9BBB712F0BF5D36C5392E62151C6460F239C8C2601CB8F9B7D7F0811","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\BDEUISRV.EXE-7BC33651.pf","7291"
"SHA256","590017F925ED0CA0A8F96F0D853C4BB0DB1F4CC06C86E16D34F1BEC9F15FD62C","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHRMSTP.EXE-A45CB8FE.pf","12341"
"SHA256","0DDC792B61E2EC036F518672F9669AFE8CADA1B92F8F818F6658103B0C05145F","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHRMSTP.EXE-A45CB902.pf","5305"
"SHA256","D0373EBF622DC45B9BBA808D34C6CB5955016363AA868289DD6DA021F8C1A888","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHROME.EXE-AED7BA3C.pf","31766"
"SHA256","24F8104355F0E3C35F9816EFDB29BC39FE686D139B73CBDC9044830D52F06487","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHROME.EXE-AED7BA3D.pf","39597"
"SHA256","2B636601FFAF39247BA734C91380A7520292B7506BB4C3702476742942832270","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHROME.EXE-AED7BA3E.pf","55509"
"SHA256","DD9BEC0068A321EA2430BF43C79BAE15FA9F33349C79C889DD8957CF0C74C6AF","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHROME.EXE-AED7BA40.pf","4886"
"SHA256","BDCD0E2587344218D02E2D5CE778965A345ABF173F9BDF2BE44AB57D800C1A32","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHROME.EXE-AED7BA45.pf","33537"
"SHA256","AD9D9E10EE8D7CCE4254A028B7E2991775104C9439690150354ECC5C4B24C8C9","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHROME.EXE-AED7BA46.pf","13693"
"SHA256","F6DD445DBEE0D1AB3246B865AB98969EF49C0EFBEAA1285DA8709252AA4595EE","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHROME.EXE-AED7BA47.pf","21024"
"SHA256","380BCD170800BD279417C17773ED10CB4B0114C8F413EF53C73C6CEE6800A8A1","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHROME.EXE-AED7BA49.pf","8140"
"SHA256","28D0F3A6A3EC0B1E5037F3ECAD994B528353FB63FEDFF5D13442CDB4CF3A530B","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHROME.EXE-AED7BA4A.pf","43769"
"SHA256","D682D25943BB3CE0C5AF72B84BDF3744BFB20C61D71C710A246274DE9D9DB38A","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CHROMESETUP.EXE-A7F215CA.pf","29798"
"SHA256","500A398E944A55F4139531E6CE08E3861718162B1C31521712FD5222644B9D8C","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CMD.EXE-0BD30981.pf","5299"
"SHA256","39825DCDE5C8B01F98BA636A24A8DCD09A64F7D56EF3A772D895FA90EEF3021A","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\COMPATTELRUNNER.EXE-B7A68ECC.pf","35912"
"SHA256","4D40B3AD1531B0770632F280FAE80E8D9BB5D7D7603028D329666ACC237ADDE1","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\COMPPKGSRV.EXE-4780F0C1.pf","4140"
"SHA256","6D3C7B54AE0B1CFD8A76702278685082F025AB0CB03472FF1396F74D898DD0C2","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CONHOST.EXE-0C6456FB.pf","7333"
"SHA256","CEEB9F4920A79E2DBE1C3A6D7FA3912D0167ED2330013F1C7963F95343CC7F6C","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CONSENT.EXE-40419367.pf","64295"
"SHA256","4941EBBC4DC4411F9101DD2C3F29FC1C00D7CCDC8AE14278BAD83910C04C9EAD","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CPINSTCU.EXE-3BDE08CA.pf","4685"
"SHA256","9565EE3391BADBAD74ECEEEE0A419A715DD6CC4BD734B50E445599C93408F3BD","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CSRSS.EXE-F3C368CB.pf","3868"
"SHA256","E55FCA2B084D59201762E73BB8E3C0219B454A5733342ED7398CF388AAC9B83F","D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_9\artefacts\prefetch\CTFMON.EXE-795F8130.pf","12158"
