RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1089,1089,2026-08-18 16:01:31.5088208,6000,Info,Microsoft-Windows-Winlogon,Application,796,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_6\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""WSearch"",""Binary"":""D9-06-00-00""}}"
1090,1090,2026-08-18 16:01:31.5557872,6000,Info,Microsoft-Windows-Winlogon,Application,796,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_6\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
1091,1091,2026-08-18 16:01:41.3498790,6003,Info,Microsoft-Windows-Winlogon,Application,11756,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_6\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
1092,1092,2026-08-18 16:01:41.4402684,6000,Info,Microsoft-Windows-Winlogon,Application,11756,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_6\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
1093,1093,2026-08-18 16:01:42.7642070,2562,Info,Microsoft-Windows-AppXDeploymentServer/Operational,Application,4856,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_6\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""MSIXDeployment, windows.applicationData, DeleteMachineFolder, Package Microsoft.WindowsAppRuntime.2_2.3.1.0_x64__8wekyb3d8bbwe removed machine folder C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Families\\ApplicationData\\Microsoft.WindowsAppRuntime.2_8wekyb3d8bbwe: The system cannot find the path specified."",""Binary"":""""}}"
1094,1094,2026-08-18 16:02:22.0395764,15,Info,SecurityCenter,Application,6688,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_6\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows Defender, SECURITY_PRODUCT_STATE_ON"",""Binary"":""""}}"
1095,1095,2026-08-18 16:02:24.0524229,15,Info,SecurityCenter,Application,6688,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_6\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Windows Defender, SECURITY_PRODUCT_STATE_ON"",""Binary"":""""}}"
1096,1096,2026-08-18 16:02:35.4149910,0,Info,edgeupdate,Application,10232,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_6\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""Service stopped"",""Binary"":""""}}"
1099,1099,2026-08-18 16:06:45.8944795,6000,Info,Microsoft-Windows-Winlogon,Application,11756,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_6\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""WSearch"",""Binary"":""D9-06-00-00""}}"
1100,1100,2026-08-18 16:06:45.9229337,6000,Info,Microsoft-Windows-Winlogon,Application,11756,0,disstestbedvm,20,,,,,,,,,,,,False,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_6\artefacts\event_logs\Application.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""SessionEnv"",""Binary"":""D9-06-00-00""}}"
