"RunTime","ExecutableName"
"2026-08-18 16:07:01","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-18 16:06:46","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-18 16:04:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-18 16:01:43","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-18 16:07:01","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-18 16:01:31","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-18 16:01:25","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SVCHOST.EXE"
"2026-08-18 16:02:42","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\TASKHOSTW.EXE"
"2026-08-18 16:04:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\AMD64\UIEORCHESTRATOR.EXE"
"2026-08-18 16:04:08","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\UIEORCHESTRATORSTUB.EXE"
"2026-08-18 16:07:01","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\USERINIT.EXE"
"2026-08-18 16:01:41","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\USERINIT.EXE"
"2026-08-18 16:01:31","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\VM3DSERVICE.EXE"
"2026-08-18 16:02:18","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\VMWARE\VMWARE TOOLS\VMTOOLSD.EXE"
"2026-08-18 16:02:32","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\WEVTUTIL.EXE"
"2026-08-18 16:01:23","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\WEVTUTIL.EXE"
"2026-08-18 16:06:46","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\WINLOGON.EXE"
"2026-08-18 16:01:31","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\WINLOGON.EXE"
"2026-08-18 16:07:31","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\WLRMDR.EXE"
"2026-08-18 16:02:11","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\WLRMDR.EXE"
