Note,SourceFilename,SourceCreated,SourceModified,SourceAccessed,ExecutableName,Hash,Size,Version,RunCount,LastRun,PreviousRun0,PreviousRun1,PreviousRun2,PreviousRun3,PreviousRun4,PreviousRun5,PreviousRun6,Volume0Name,Volume0Serial,Volume0Created,Volume1Name,Volume1Serial,Volume1Created,Directories,FilesLoaded,ParsingError
,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_8\artefacts\prefetch\AM_BASE.EXE-3F70DC95.pf,2026-07-14 10:23:10,2026-07-14 10:23:10,2026-08-25 21:32:59,AM_BASE.EXE,3F70DC95,9830,Windows 11,1,2026-07-14 10:23:09,,,,,,,,\VOLUME{01dd13b23dcb8909-043dd6e4},43DD6E4,2026-07-14 17:00:15,,,,"\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION\SORTING, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES\PREVIEW, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES\PREVIEW\AMD64","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\C_1252.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\C_437.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\L_INTL.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL\AM_BASE.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES\PREVIEW\AMD64\WUAUCLTCORE.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL",False
,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_8\artefacts\prefetch\AM_BASE_PATCH1.EXE-B2ACC39D.pf,2026-08-06 09:57:25,2026-08-06 09:57:25,2026-08-25 21:32:59,AM_BASE_PATCH1.EXE,B2ACC39D,9578,Windows 11,1,2026-08-06 09:57:25,,,,,,,,\VOLUME{01dd13b23dcb8909-043dd6e4},43DD6E4,2026-07-14 17:00:15,,,,"\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION\SORTING, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\AMD64","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\C_1252.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\C_437.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\L_INTL.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL\AM_BASE_PATCH1.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\AMD64\WUAUCLTCORE.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL",False
,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_8\artefacts\prefetch\AM_DELTA.EXE-78CA83B0.pf,2026-07-14 10:23:22,2026-08-18 20:10:16,2026-08-25 21:32:59,AM_DELTA.EXE,78CA83B0,11790,Windows 11,3,2026-08-18 20:10:06,2026-08-06 09:57:25,2026-07-14 10:23:12,,,,,,\VOLUME{01dd13b23dcb8909-043dd6e4},43DD6E4,2026-07-14 17:00:15,,,,"\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\APPPATCH, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION\SORTING, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\AMD64, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES\PREVIEW, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES\PREVIEW\AMD64","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\C_1252.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\C_437.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\L_INTL.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL\AM_DELTA.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\AMD64\WUAUCLTCORE.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\APPHELP.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\APPPATCH\01DD14FC037688A4.SYSMAIN.SDB, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES\PREVIEW\AMD64\WUAUCLTCORE.EXE",False
,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_8\artefacts\prefetch\AM_ENGINE.EXE-F1C956E4.pf,2026-07-14 10:23:04,2026-07-14 10:23:04,2026-08-25 21:32:59,AM_ENGINE.EXE,F1C956E4,12676,Windows 11,1,2026-07-14 10:23:03,,,,,,,,\VOLUME{01dd13b23dcb8909-043dd6e4},43DD6E4,2026-07-14 17:00:15,,,,"\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\APPPATCH, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\APPPATCH\MERGESDBFILESSOURCE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION\SORTING, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES\PREVIEW, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES\PREVIEW\AMD64","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\C_1252.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\C_437.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\L_INTL.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL\AM_ENGINE.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\PACKAGES\PREVIEW\AMD64\WUAUCLTCORE.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\APPPATCH\SYSMAIN.SDB, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\APPPATCH\MERGESDBFILESSOURCE\SYSMERGE.SDB, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL",False
,D:\UOW\SEM3\msc-diss-7csef001w\scenarios\scenario_8\artefacts\prefetch\AM_ENGINE_PATCH_1.1.26060.300-49F3FAFB.pf,2026-08-06 09:57:25,2026-08-06 09:57:25,2026-08-25 21:32:59,AM_ENGINE_PATCH_1.1.26060.300,49F3FAFB,10870,Windows 11,1,2026-08-06 09:57:24,,,,,,,,\VOLUME{01dd13b23dcb8909-043dd6e4},43DD6E4,2026-07-14 17:00:15,,,,"\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\APPPATCH, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION\SORTING, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\AMD64","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\NTDLL.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\C_1252.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\C_437.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\L_INTL.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SOFTWAREDISTRIBUTION\DOWNLOAD\INSTALL\AM_ENGINE_PATCH_1.1.26060.3008.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNEL32.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNELBASE.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\LOCALE.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\ADVAPI32.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MSVCRT.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\SECHOST.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\RPCRT4.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\VERSION.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\BCRYPTPRIMITIVES.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\UUS\AMD64\WUAUCLTCORE.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\MPSIGSTUB.EXE, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\APPHELP.DLL, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\APPPATCH\01DD14FC037688A4.SYSMAIN.SDB, \VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\KERNEL.APPCORE.DLL",False
