"RunTime","ExecutableName"
"2026-08-20 09:12:38","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ACROBAT.EXE"
"2026-08-20 09:12:14","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ACROBAT.EXE"
"2026-08-20 09:12:06","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ACROBAT.EXE"
"2026-08-20 09:12:04","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ACROBAT.EXE"
"2026-08-20 09:12:04","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ACROBAT.EXE"
"2026-08-20 09:12:38","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ACROBAT.EXE"
"2026-08-20 09:12:06","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ACROBAT.EXE"
"2026-08-20 09:12:06","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ACROCEF\ACROCEF.EXE"
"2026-08-20 09:12:14","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ACROCEF\ACROCEF.EXE"
"2026-08-20 09:12:07","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ACROCEF\ACROCEF.EXE"
"2026-08-20 09:12:19","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\ADOBE\ACROBAT DC\ACROBAT\ADNOTIFICATIONMANAGER.EXE"
"2026-08-20 09:12:18","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES (X86)\COMMON FILES\ADOBE\ARM\1.0\ADOBEARM.EXE"
"2026-08-20 09:13:43","\VOLUME{01dd13b23dcb8909-043dd6e4}\WINDOWS\SYSTEM32\BACKGROUNDTASKHOST.EXE"
"2026-08-20 09:03:45","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
"2026-08-20 09:11:40","\VOLUME{01dd13b23dcb8909-043dd6e4}\PROGRAM FILES\GOOGLE\CHROME\APPLICATION\CHROME.EXE"
